GlobalTracer.FirstPowerUp_Info: Fri Apr 06 12:03:19 PDT 2018[0.058]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification063 (Blue2) [FMSConnected=true] msg=LLL
GlobalTracer.FirstPowerUp_Info: eventName=PNCMP, matchType=Qualification, matchNumber=063
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.126] delay=0.0, startPos=RIGHT_POS
GlobalTracer.Robot_Info: [0.147] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.6)
GlobalTracer.printPidInfo_Info: [0.147] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.7(12.6)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [125.814] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.4(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [125.872] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [125.926] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [125.965] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.019] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.067] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.118] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.154] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.190] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.236] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.278] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.324] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.373] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=9.8(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.412] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/ 0.000, Output=-0.003(-1.000/1.000), Volt=10.5(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.451] elevatorPidController: Target=   8.3, Input=   8.3, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-1.000/1.000), Volt=10.4(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.510] elevatorPidController: Target=   8.3, Input=   8.3, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-1.000/1.000), Volt=11.1(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.572] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.001/ 0.000/-0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=11.0(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.615] elevatorPidController: Target=   8.3, Input=   8.2, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.8(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.648] elevatorPidController: Target=   8.3, Input=   8.2, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=10.7(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.680] elevatorPidController: Target=   8.3, Input=   8.2, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=12.1(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.721] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.001/ 0.000/-0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.761] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.805] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.004/ 0.000/ 0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.850] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.001/ 0.000/ 0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.882] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.003/ 0.000/-0.000/ 0.000, Output=-0.003(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.924] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.004/ 0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.967] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.004/ 0.000/ 0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [126.999] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.004/ 0.000/ 0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.037] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.004/ 0.000/ 0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.081] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.117] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.153] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.191] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.220] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.266] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.303] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.339] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.376] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.006/ 0.000/ 0.000/ 0.000, Output=-0.006(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.418] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/-0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.453] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.481] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.528] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.559] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/-0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.597] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.636] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.673] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.701] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.747] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.806] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.850] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.881] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.920] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.967] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [127.998] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.036] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.078] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.115] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.151] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.190] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.220] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.257] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.298] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/ 0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.333] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.365] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.408] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.439] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.475] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.515] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.4(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.546] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.576] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.2(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.618] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.654] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.682] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.728] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.758] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.4(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
GlobalTracer.printPidInfo_Info: [128.794] elevatorPidController: Target=   8.3, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.3(6.8)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.13, pdpElevatorCurrent=0.00
