GlobalTracer.FirstPowerUp_Info: Fri Apr 06 10:14:57 PDT 2018[0.075]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification048 (Red2) [FMSConnected=true] msg=LLL
GlobalTracer.FirstPowerUp_Info: eventName=PNCMP, matchType=Qualification, matchNumber=048
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.135] delay=0.0, startPos=RIGHT_POS
GlobalTracer.Robot_Info: [0.143] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
GlobalTracer.printPidInfo_Info: [0.143] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.7(12.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [96.967] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.351/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=10.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.018] elevatorPidController: Target=   6.0, Input=   7.7, Error=  -1.7, PIDTerms=-0.350/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=10.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.058] elevatorPidController: Target=   6.0, Input=   7.7, Error=  -1.7, PIDTerms=-0.350/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=10.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.096] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.357/-0.001/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=10.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.135] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.357/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.168] elevatorPidController: Target=   6.0, Input=   7.7, Error=  -1.7, PIDTerms=-0.347/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.206] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.351/-0.001/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.256] elevatorPidController: Target=   6.0, Input=   7.7, Error=  -1.7, PIDTerms=-0.347/-0.001/ 0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.296] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.351/-0.001/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=10.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.336] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.356/-0.001/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.368] elevatorPidController: Target=   6.0, Input=   7.8, Error=  -1.8, PIDTerms=-0.361/-0.001/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=9.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.416] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=8.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.447] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=9.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.487] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=9.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.527] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=9.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.575] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=9.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.617] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-1.000/1.000), Volt=10.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.652] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.003/ 0.000/-0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.709] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.004/ 0.000/ 0.000/ 0.000, Output= 0.004(-1.000/1.000), Volt=12.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.765] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.011/ 0.000/ 0.000/ 0.000, Output= 0.011(-1.000/1.000), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.832] elevatorPidController: Target=   7.8, Input=   7.7, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=7.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.880] elevatorPidController: Target=   7.8, Input=   7.7, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.000/ 0.000, Output= 0.016(-1.000/1.000), Volt=8.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.922] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.010/ 0.000/-0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=8.6(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [97.985] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=9.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.039] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=9.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.098] elevatorPidController: Target=   7.8, Input=   7.7, Error=   0.1, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.014(-1.000/1.000), Volt=9.7(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.147] elevatorPidController: Target=   7.8, Input=   7.7, Error=   0.1, PIDTerms= 0.013/ 0.000/-0.000/ 0.000, Output= 0.013(-1.000/1.000), Volt=9.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.203] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.010/ 0.000/-0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.277] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.1, PIDTerms= 0.011/ 0.000/ 0.000/ 0.000, Output= 0.012(-1.000/1.000), Volt=12.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.329] elevatorPidController: Target=   7.8, Input=   7.8, Error=   0.0, PIDTerms= 0.007/ 0.000/-0.000/ 0.000, Output= 0.007(-1.000/1.000), Volt=11.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.378] elevatorPidController: Target=  82.0, Input=   7.8, Error=  74.2, PIDTerms=14.849/ 0.002/-0.000/ 0.000, Output= 0.099(-0.099/0.099), Volt=8.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.434] elevatorPidController: Target=  82.0, Input=   7.8, Error=  74.2, PIDTerms=14.840/ 0.006/-0.000/ 0.000, Output= 0.697(-0.697/0.697), Volt=7.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [98.482] elevatorPidController: Target=  82.0, Input=   8.1, Error=  73.9, PIDTerms=14.790/ 0.009/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.523] elevatorPidController: Target=  82.0, Input=   8.5, Error=  73.5, PIDTerms=14.705/ 0.013/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.584] elevatorPidController: Target=  82.0, Input=  10.5, Error=  71.5, PIDTerms=14.301/ 0.016/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.622] elevatorPidController: Target=  82.0, Input=  11.9, Error=  70.1, PIDTerms=14.028/ 0.020/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.680] elevatorPidController: Target=  82.0, Input=  13.7, Error=  68.3, PIDTerms=13.652/ 0.023/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.720] elevatorPidController: Target=  82.0, Input=  15.2, Error=  66.8, PIDTerms=13.357/ 0.027/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=9.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.779] elevatorPidController: Target=  82.0, Input=  17.2, Error=  64.8, PIDTerms=12.957/ 0.030/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.826] elevatorPidController: Target=  82.0, Input=  19.4, Error=  62.6, PIDTerms=12.512/ 0.033/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.887] elevatorPidController: Target=  82.0, Input=  21.0, Error=  61.0, PIDTerms=12.192/ 0.037/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [98.943] elevatorPidController: Target=  82.0, Input=  23.4, Error=  58.6, PIDTerms=11.712/ 0.040/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.005] elevatorPidController: Target=  82.0, Input=  25.9, Error=  56.1, PIDTerms=11.219/ 0.043/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.055] elevatorPidController: Target=  82.0, Input=  28.4, Error=  53.6, PIDTerms=10.716/ 0.046/-0.000/ 0.000, Output= 0.849(-0.849/0.849), Volt=11.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.104] elevatorPidController: Target=  82.0, Input=  30.1, Error=  51.9, PIDTerms=10.375/ 0.049/-0.000/ 0.000, Output= 0.223(-0.223/0.223), Volt=11.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.174] elevatorPidController: Target=   6.0, Input=  32.3, Error= -26.3, PIDTerms=-5.258/-0.001/-0.000/ 0.000, Output=-0.147(-0.147/0.147), Volt=12.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.229] elevatorPidController: Target=   6.0, Input=  32.6, Error= -26.6, PIDTerms=-5.315/-0.002/-0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.285] elevatorPidController: Target=   6.0, Input=  31.9, Error= -25.9, PIDTerms=-5.184/-0.004/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=10.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.344] elevatorPidController: Target=   6.0, Input=  28.7, Error= -22.7, PIDTerms=-4.550/-0.005/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=10.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.399] elevatorPidController: Target=   6.0, Input=  25.2, Error= -19.2, PIDTerms=-3.846/-0.006/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=9.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.451] elevatorPidController: Target=   6.0, Input=  21.8, Error= -15.8, PIDTerms=-3.170/-0.007/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=9.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.507] elevatorPidController: Target=   6.0, Input=  18.3, Error= -12.3, PIDTerms=-2.453/-0.008/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.559] elevatorPidController: Target=   6.0, Input=  15.6, Error=  -9.6, PIDTerms=-1.929/-0.008/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=10.7(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.623] elevatorPidController: Target=   6.0, Input=  11.7, Error=  -5.7, PIDTerms=-1.148/-0.009/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=10.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [99.678] elevatorPidController: Target=   6.0, Input=   7.7, Error=  -1.7, PIDTerms=-0.338/-0.009/ 0.000/ 0.000, Output=-0.347(-1.000/1.000), Volt=10.9(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [99.735] elevatorPidController: Target=   6.0, Input=   8.1, Error=  -2.1, PIDTerms=-0.417/-0.009/-0.000/ 0.000, Output=-0.426(-1.000/1.000), Volt=11.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [99.793] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.439/-0.009/-0.000/ 0.000, Output=-0.448(-0.739/0.739), Volt=11.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [99.846] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.444/-0.009/-0.000/ 0.000, Output=-0.159(-0.159/0.159), Volt=11.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [99.904] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.457/-0.009/-0.000/ 0.000, Output=-0.038(-0.038/0.038), Volt=11.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [99.963] elevatorPidController: Target=   8.2, Input=   8.2, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-1.000/1.000), Volt=11.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.022] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.010/-0.000/-0.000/ 0.000, Output=-0.010(-1.000/1.000), Volt=11.7(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.068] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.017/-0.000/-0.000/ 0.000, Output=-0.017(-1.000/1.000), Volt=12.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.119] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/ 0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=12.0(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.161] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.011/-0.000/-0.000/ 0.000, Output=-0.011(-1.000/1.000), Volt=12.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.209] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.016/-0.000/-0.000/ 0.000, Output=-0.016(-1.000/1.000), Volt=12.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.258] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.019/-0.000/-0.000/ 0.000, Output=-0.019(-1.000/1.000), Volt=11.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.307] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.010/-0.000/ 0.000/ 0.000, Output=-0.010(-1.000/1.000), Volt=9.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.362] elevatorPidController: Target=   8.2, Input=   8.2, Error=  -0.0, PIDTerms=-0.001/-0.000/ 0.000/ 0.000, Output=-0.001(-1.000/1.000), Volt=9.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.398] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.0, PIDTerms=-0.009/-0.000/-0.000/ 0.000, Output=-0.009(-1.000/1.000), Volt=8.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.436] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.020/-0.000/-0.000/ 0.000, Output=-0.020(-1.000/1.000), Volt=8.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.478] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.023/-0.000/-0.000/ 0.000, Output=-0.023(-1.000/1.000), Volt=8.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.519] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.024/-0.000/-0.000/ 0.000, Output=-0.024(-1.000/1.000), Volt=8.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.561] elevatorPidController: Target=   8.2, Input=   8.3, Error=  -0.1, PIDTerms=-0.021/-0.000/ 0.000/ 0.000, Output=-0.022(-1.000/1.000), Volt=9.7(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.608] elevatorPidController: Target=  82.0, Input=   8.3, Error=  73.7, PIDTerms=14.747/ 0.001/-0.000/ 0.000, Output= 0.025(-0.025/0.025), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.657] elevatorPidController: Target=   8.3, Input=   8.3, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=11.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.700] elevatorPidController: Target=   8.3, Input=   8.3, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=12.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.745] elevatorPidController: Target=   8.3, Input=   8.2, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=12.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.796] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.453/-0.000/ 0.000/ 0.000, Output=-0.084(-0.084/0.084), Volt=12.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.838] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.459/-0.000/-0.000/ 0.000, Output=-0.334(-0.334/0.334), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.880] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.452/-0.000/ 0.000/ 0.000, Output=-0.452(-0.938/0.938), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.923] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.463/-0.000/-0.000/ 0.000, Output=-0.463(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [100.968] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.452/-0.000/ 0.000/ 0.000, Output=-0.452(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.015] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.460/-0.001/-0.000/ 0.000, Output=-0.461(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.054] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.449/-0.001/ 0.000/ 0.000, Output=-0.449(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.093] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.454/-0.001/-0.000/ 0.000, Output=-0.455(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.136] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.456/-0.001/-0.000/ 0.000, Output=-0.457(-1.000/1.000), Volt=12.4(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.178] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.453/-0.001/ 0.000/ 0.000, Output=-0.454(-1.000/1.000), Volt=10.1(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.220] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.447/-0.001/ 0.000/ 0.000, Output=-0.448(-0.686/0.686), Volt=10.3(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.267] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.443/-0.001/ 0.000/ 0.000, Output=-0.444(-0.473/0.473), Volt=10.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.316] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.449/-0.001/-0.000/ 0.000, Output=-0.242(-0.242/0.242), Volt=10.5(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.356] elevatorPidController: Target=   6.0, Input=   8.3, Error=  -2.3, PIDTerms=-0.450/-0.001/-0.000/ 0.000, Output=-0.147(-0.147/0.147), Volt=10.7(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.398] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.449/-0.001/ 0.000/ 0.000, Output=-0.113(-0.113/0.113), Volt=10.8(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
GlobalTracer.printPidInfo_Info: [101.453] elevatorPidController: Target=   6.0, Input=   8.2, Error=  -2.2, PIDTerms=-0.446/-0.001/ 0.000/ 0.000, Output=-0.075(-0.075/0.075), Volt=11.2(7.6)
GlobalTracer.FrcAuto_Info: Elevator limit switch: true/false
